"Name","Formula","Mass (avg)","RSD (Mass, ppm)","Saturated","RT (avg)","RT (span)","Height (avg)","Found","Missed","Score (Tgt, max)","%RSD (Tgt)","Ions (min)","Ions (max)",[Mass] Heart_01_20x_pos_081321_090,[Mass] Heart_02_20x_pos_081321_083,[Mass] Heart_03_20x_pos_081321_092,[Mass] Heart_04_20x_pos_081321_086,[Mass] Heart_05_20x_pos_081321_096,[Mass] Heart_06_20x_pos_081321_089,[Mass] Heart_07_20x_pos_081321_101,[Mass] Heart_08_20x_pos_081321_085,[Mass] Heart_09_20x_pos_081321_102,[Mass] Heart_10_20x_pos_081321_097,[Mass] Heart_11_20x_pos_081321_095,[Mass] Heart_12_20x_pos_081321_091,[Mass] PB_20x_pos_081321_084,[RT] Heart_01_20x_pos_081321_090,[RT] Heart_02_20x_pos_081321_083,[RT] Heart_03_20x_pos_081321_092,[RT] Heart_04_20x_pos_081321_086,[RT] Heart_05_20x_pos_081321_096,[RT] Heart_06_20x_pos_081321_089,[RT] Heart_07_20x_pos_081321_101,[RT] Heart_08_20x_pos_081321_085,[RT] Heart_09_20x_pos_081321_102,[RT] Heart_10_20x_pos_081321_097,[RT] Heart_11_20x_pos_081321_095,[RT] Heart_12_20x_pos_081321_091,[RT] PB_20x_pos_081321_084,[Height] Heart_01_20x_pos_081321_090,[Height] Heart_02_20x_pos_081321_083,[Height] Heart_03_20x_pos_081321_092,[Height] Heart_04_20x_pos_081321_086,[Height] Heart_05_20x_pos_081321_096,[Height] Heart_06_20x_pos_081321_089,[Height] Heart_07_20x_pos_081321_101,[Height] Heart_08_20x_pos_081321_085,[Height] Heart_09_20x_pos_081321_102,[Height] Heart_10_20x_pos_081321_097,[Height] Heart_11_20x_pos_081321_095,[Height] Heart_12_20x_pos_081321_091,[Height] PB_20x_pos_081321_084,[Score (MFE)] Heart_01_20x_pos_081321_090,[Score (MFE)] Heart_02_20x_pos_081321_083,[Score (MFE)] Heart_03_20x_pos_081321_092,[Score (MFE)] Heart_04_20x_pos_081321_086,[Score (MFE)] Heart_05_20x_pos_081321_096,[Score (MFE)] Heart_06_20x_pos_081321_089,[Score (MFE)] Heart_07_20x_pos_081321_101,[Score (MFE)] Heart_08_20x_pos_081321_085,[Score (MFE)] Heart_09_20x_pos_081321_102,[Score (MFE)] Heart_10_20x_pos_081321_097,[Score (MFE)] Heart_11_20x_pos_081321_095,[Score (MFE)] Heart_12_20x_pos_081321_091,[Score (MFE)] PB_20x_pos_081321_084,[Score (Tgt)] Heart_01_20x_pos_081321_090,[Score (Tgt)] Heart_02_20x_pos_081321_083,[Score (Tgt)] Heart_03_20x_pos_081321_092,[Score (Tgt)] Heart_04_20x_pos_081321_086,[Score (Tgt)] Heart_05_20x_pos_081321_096,[Score (Tgt)] Heart_06_20x_pos_081321_089,[Score (Tgt)] Heart_07_20x_pos_081321_101,[Score (Tgt)] Heart_08_20x_pos_081321_085,[Score (Tgt)] Heart_09_20x_pos_081321_102,[Score (Tgt)] Heart_10_20x_pos_081321_097,[Score (Tgt)] Heart_11_20x_pos_081321_095,[Score (Tgt)] Heart_12_20x_pos_081321_091,[Score (Tgt)] PB_20x_pos_081321_084,[Ions] Heart_01_20x_pos_081321_090,[Ions] Heart_02_20x_pos_081321_083,[Ions] Heart_03_20x_pos_081321_092,[Ions] Heart_04_20x_pos_081321_086,[Ions] Heart_05_20x_pos_081321_096,[Ions] Heart_06_20x_pos_081321_089,[Ions] Heart_07_20x_pos_081321_101,[Ions] Heart_08_20x_pos_081321_085,[Ions] Heart_09_20x_pos_081321_102,[Ions] Heart_10_20x_pos_081321_097,[Ions] Heart_11_20x_pos_081321_095,[Ions] Heart_12_20x_pos_081321_091,[Ions] PB_20x_pos_081321_084,
SM d38:2,C43 H85 N2 O6 P,756.6141,1.03,0,8.54,0.080,70893,7,6,99.6,16.0,7,14,,,,756.6139,756.6140,756.6133,,,756.6138,,756.6138,756.6140,756.6158,,,,8.533,8.555,8.534,,,8.552,,8.540,8.538,8.475,,,,54833,103168,131079,,,53577,,109312,41840,2447,,,,,,,,,,,,,,,,,97.52,98.77,98.82,,,99.56,,97.66,97.85,59.15,,,,12,11,14,,,14,,13,11,7,
TG 18:1_20:0_20:1,C61 H114 O6,942.8614,0.74,0,14.66,0.042,113930,13,0,98.5,6.8,13,17,942.8613,942.8611,942.8618,942.8616,942.8612,942.8616,942.8624,942.8612,942.8623,942.8618,942.8600,942.8604,942.8621,14.660,14.662,14.666,14.661,14.659,14.667,14.665,14.662,14.660,14.665,14.665,14.658,14.700,92756,99328,143883,194755,134333,133738,94691,106814,110795,145279,98516,82928,43276,,,,,,,,,,,,,,98.01,98.35,97.29,98.47,88.85,93.70,88.94,92.10,88.55,88.91,86.36,80.05,81.75,14,17,14,15,16,13,16,15,14,14,15,15,15,
PC 17:0_18:2,C43 H82 N O8 P,771.5793,0.45,0,8.07,0.020,57000,9,4,94.7,11.2,5,17,771.5791,,771.5794,771.5795,,,771.5794,771.5794,,771.5793,771.5788,771.5800,771.5789,8.066,,8.071,8.060,,,8.077,8.063,,8.062,8.071,8.070,8.080,43683,,78270,80573,,,39624,65164,,69865,56188,63383,16257,,,,,,,,,,,,,,92.66,,93.40,94.71,,,90.68,93.69,,93.22,92.24,91.70,63.01,14,,17,16,,,12,17,,16,10,15,5,
TG 56:2,C59 H110 O6,914.8302,0.36,0,14.58,0.014,264293,13,0,99.5,7.6,11,19,914.8307,914.8304,914.8299,914.8308,914.8300,914.8302,914.8298,914.8304,914.8297,914.8301,914.8301,914.8300,914.8303,14.582,14.584,14.582,14.583,14.581,14.583,14.581,14.584,14.581,14.581,14.581,14.580,14.594,323465,262773,461666,530909,424404,434634,97829,178374,140691,215246,154635,166559,44629,,,,,,,,,,,,,,93.83,94.62,99.48,99.09,97.46,98.68,92.87,98.73,94.25,97.55,92.43,90.31,72.29,13,16,16,16,19,17,14,16,16,18,17,14,11,
TG 16:0_18:2_20:4,C57 H98 O6,878.7365,0.31,0,13.34,0.012,104506,11,2,98.7,4.2,13,18,878.7368,878.7365,878.7363,878.7367,878.7364,,878.7371,878.7363,878.7365,878.7361,878.7363,878.7365,,13.340,13.338,13.345,13.334,13.344,,13.343,13.333,13.332,13.338,13.334,13.339,,43102,141989,198922,314154,157322,,35222,82873,40767,54000,28350,52874,,,,,,,,,,,,,,,96.34,96.71,98.73,97.43,98.35,,87.32,97.72,90.43,93.62,92.31,89.46,,14,16,16,17,13,,18,15,17,15,15,17,,
TG 16:0_16:1_22:6,C57 H96 O6,876.7205,0.98,0,13.03,0.045,189204,13,0,86.4,6.9,9,16,876.7213,876.7212,876.7213,876.7206,876.7208,876.7189,876.7210,876.7189,876.7213,876.7195,876.7208,876.7203,876.7205,13.021,13.008,13.026,13.021,13.009,13.024,13.053,13.032,13.036,13.036,13.049,13.042,13.044,224507,241522,488796,382601,221064,301809,48588,160206,79696,145934,76944,84799,3188,,,,,,,,,,,,,,81.13,71.46,80.35,83.98,71.11,81.41,86.37,74.27,81.63,82.40,85.57,82.55,71.38,12,14,13,13,12,14,16,14,14,16,13,13,9,
TG 54:6,C57 H98 O6,878.7365,0.30,0,13.34,0.012,119329,12,1,98.9,3.9,12,18,878.7366,878.7365,878.7363,878.7367,878.7364,878.7369,878.7371,878.7363,878.7365,878.7362,878.7363,878.7365,,13.340,13.338,13.345,13.334,13.344,13.343,13.343,13.333,13.332,13.338,13.334,13.339,,136456,130759,181022,322745,176335,140176,35553,66050,59178,98132,32416,53130,,,,,,,,,,,,,,,96.41,96.59,98.94,97.12,98.53,96.24,87.47,96.99,92.14,93.34,92.02,89.38,,16,16,16,17,13,15,18,16,16,12,15,17,,
PC 18:2_18:3,C44 H78 N O8 P,779.5460,1.25,0,6.19,0.093,91016,13,0,99.3,13.5,4,14,779.5456,779.5463,779.5460,779.5462,779.5467,779.5462,779.5463,779.5459,779.5463,779.5460,779.5467,779.5463,779.5429,6.188,6.190,6.182,6.188,6.185,6.188,6.191,6.185,6.185,6.191,6.188,6.187,6.275,35763,88016,108712,123985,101090,59531,66558,116065,119810,133005,116105,111535,3041,,,,,,,,,,,,,,98.38,97.55,94.22,98.76,98.79,96.23,84.48,98.45,94.61,99.27,94.55,98.57,53.31,14,13,12,12,13,13,12,11,12,12,12,13,4,
TG 16:0_22:5_22:7,C63 H98 O6,950.7364,1.36,0,12.64,0.099,123472,11,2,80.9,10.1,11,17,950.7332,950.7369,950.7368,950.7361,950.7360,,950.7385,950.7367,950.7366,950.7365,950.7360,950.7373,,12.557,12.556,12.646,12.646,12.645,,12.628,12.551,12.650,12.639,12.636,12.551,,128774,177463,64257,371814,362394,,5632,86117,56396,43027,40602,21718,,,,,,,,,,,,,,,76.12,60.22,73.78,73.82,73.82,,80.88,59.61,73.48,75.40,79.97,64.87,,15,12,11,12,13,,17,12,11,13,12,16,,
PC 17:1_22:6,C47 H80 N O8 P,817.5630,1.44,0,6.72,0.059,63570,12,1,99.1,10.0,3,19,817.5628,817.5627,817.5627,817.5621,817.5621,817.5624,817.5632,817.5629,817.5631,,817.5628,817.5628,817.5666,6.734,6.731,6.728,6.710,6.714,6.689,6.733,6.720,6.720,,6.717,6.733,6.749,27772,54181,69561,87627,95716,38803,54395,75531,115930,,76466,64064,2800,,,,,,,,,,,,,,96.55,97.73,99.14,97.15,97.89,94.67,93.14,96.67,91.33,,90.88,94.75,64.65,13,16,14,19,17,13,14,15,15,,12,14,3,
PE 19:0_22:6,C46 H80 N O8 P,805.5613,4.66,0,8.70,0.083,68934,13,0,98.0,22.4,1,16,805.5616,805.5622,805.5625,805.5624,805.5622,805.5623,805.5622,805.5628,805.5630,805.5627,805.5624,805.5622,805.5489,8.723,8.705,8.695,8.700,8.683,8.752,8.684,8.699,8.686,8.675,8.685,8.683,8.759,2292,58348,128772,167402,106782,39035,36896,86383,90050,41706,101007,34618,2862,,,,,,,,,,,,,,92.10,83.48,96.45,92.78,98.03,87.24,92.04,93.96,95.27,97.08,90.25,92.44,23.44,12,13,15,11,15,13,15,16,12,15,13,12,1,
TG 18:0_20:1_22:6,C63 H108 O6,960.8143,0.35,0,14.34,0.031,151010,12,1,93.6,6.4,13,19,960.8144,960.8142,960.8142,960.8143,960.8140,960.8142,960.8137,960.8140,960.8150,960.8142,960.8147,960.8144,,14.341,14.338,14.346,14.349,14.340,14.337,14.323,14.339,14.340,14.329,14.318,14.328,,149870,175953,295376,315617,201166,175468,35440,115212,82140,128062,70726,67093,,,,,,,,,,,,,,,90.22,81.40,79.01,88.62,83.33,82.64,81.95,82.72,91.91,75.66,93.55,85.55,,16,15,16,16,14,13,17,17,18,14,19,18,,
PE 42:7,C47 H80 N O8 P,817.5644,2.15,0,8.29,0.012,1288073,12,1,76.4,7.0,11,15,817.5612,817.5669,817.5656,817.5645,817.5656,817.5623,817.5629,817.5658,817.5653,817.5653,817.5623,817.5646,,8.300,8.298,8.298,8.288,8.300,8.289,8.294,8.297,8.294,8.291,8.294,8.295,,682583,1320965,1568296,1537802,1422153,894209,1031948,1467501,1503742,1548486,1352475,1126727,,,,,,,,,,,,,,,72.15,66.37,70.34,62.86,60.38,62.56,76.41,68.54,67.87,67.92,67.46,61.51,,12,13,14,12,11,11,13,14,15,15,15,12,,
ACar 14:1,C21 H39 N O4,369.2881,0.99,0,1.10,0.025,33053,13,0,99.5,9.8,2,7,369.2882,369.2879,369.2882,369.2878,369.2885,369.2879,369.2885,369.2882,369.2880,369.2885,369.2882,369.2878,369.2872,1.102,1.099,1.104,1.080,1.103,1.100,1.104,1.100,1.094,1.099,1.100,1.098,1.085,26862,25454,34266,44776,27743,23663,33071,30794,58916,34465,41843,45577,2264,,,,,,,,,,,,,,99.25,98.23,96.96,98.14,98.30,99.54,98.94,98.80,99.42,99.07,99.53,97.82,64.81,7,6,7,7,5,7,6,6,7,7,6,6,2,
DG 18:0_20:4,C41 H72 O5,644.5373,4.98,0,9.77,0.095,173104,13,0,99.9,22.4,3,16,644.5382,644.5382,644.5382,644.5381,644.5383,644.5381,644.5380,644.5381,644.5381,644.5382,644.5382,644.5382,644.5266,9.771,9.765,9.766,9.760,9.771,9.762,9.771,9.770,9.762,9.763,9.766,9.759,9.854,97010,125363,254707,194111,202672,331894,90415,204004,208099,182951,161866,194594,2679,,,,,,,,,,,,,,99.63,99.47,99.87,99.78,99.56,99.71,99.19,99.79,99.82,99.84,99.65,99.50,23.74,11,13,13,15,16,14,14,15,16,14,15,15,3,
CL 74:9,C83 H144 O17 P2,1474.9883,1.75,0,12.78,0.057,504720,13,0,99.8,16.9,1,21,1474.9873,1474.9875,1474.9874,1474.9876,1474.9879,1474.9877,1474.9878,1474.9874,1474.9876,1474.9877,1474.9877,1474.9874,1474.9968,12.786,12.785,12.785,12.788,12.779,12.784,12.779,12.786,12.784,12.790,12.781,12.785,12.732,140542,524571,651648,936430,585502,168314,349991,555779,699156,805287,555598,585132,3416,,,,,,,,,,,,,,97.84,98.50,99.10,99.78,95.93,99.67,92.65,92.05,99.08,99.58,99.34,99.45,41.73,16,14,18,21,20,13,16,20,19,20,19,18,1,
TG 48:0,C51 H98 O6,806.7366,0.35,0,14.33,0.011,259033,13,0,99.7,0.6,12,16,806.7364,806.7365,806.7372,806.7366,806.7368,806.7370,806.7363,806.7366,806.7368,806.7365,806.7363,806.7366,806.7361,14.330,14.332,14.330,14.332,14.334,14.332,14.329,14.333,14.324,14.329,14.329,14.328,14.326,227696,165145,680753,334377,326062,619796,141257,165483,108939,200946,146414,183060,67508,,,,,,,,,,,,,,99.52,99.65,99.02,99.66,99.36,99.41,99.24,99.32,98.16,99.49,99.28,99.33,97.56,14,13,15,14,16,15,14,15,14,13,16,12,12,
PC 18:0_18:0,C44 H88 N O8 P,789.6248,1.08,0,10.07,0.016,306045,13,0,99.4,10.9,6,15,789.6236,789.6251,789.6248,789.6252,789.6249,789.6246,789.6258,789.6247,789.6249,789.6257,789.6249,789.6252,789.6225,10.067,10.071,10.067,10.067,10.067,10.069,10.072,10.066,10.069,10.070,10.073,10.060,10.076,102625,233022,439148,459985,384465,531267,159791,291731,395899,337033,281777,358699,3143,,,,,,,,,,,,,,82.36,94.62,97.31,98.32,98.85,99.04,94.97,98.06,99.17,88.58,99.42,80.77,66.56,13,13,12,14,15,11,10,10,13,10,14,12,6,
SM d41:2,C46 H91 N2 O6 P,798.6614,0.48,0,9.76,0.094,48907,13,0,98.3,11.8,3,14,798.6615,798.6616,798.6610,798.6614,798.6619,798.6610,798.6619,798.6615,798.6612,798.6615,798.6611,798.6614,798.6605,9.743,9.765,9.766,9.760,9.754,9.750,9.766,9.770,9.762,9.752,9.766,9.759,9.676,8752,52541,70208,68792,39927,59462,37354,54938,84185,56534,47581,52638,2883,,,,,,,,,,,,,,93.56,94.88,96.33,95.97,97.73,97.71,96.03,94.29,96.62,98.33,95.25,97.37,56.89,10,11,12,10,12,11,10,11,11,11,13,14,3,
PC 16:0_17:1,C41 H80 N O8 P,745.5631,0.34,0,7.93,0.010,158769,7,6,91.1,0.8,14,16,,745.5628,,745.5633,745.5631,,,745.5631,745.5629,745.5631,,745.5635,,,7.924,,7.921,7.930,,,7.924,7.928,7.929,,7.931,,,126064,,234153,91002,,,117727,211597,165217,,165625,,,,,,,,,,,,,,,,90.89,,91.13,89.95,,,90.71,90.06,89.77,,88.96,,,16,,14,16,,,14,16,14,,14,,
TG 17:0_18:1_18:2,C56 H102 O6,870.7678,0.32,0,14.19,0.109,125792,13,0,92.3,10.1,6,18,870.7678,870.7681,870.7671,870.7678,870.7679,870.7679,870.7680,870.7677,870.7677,870.7681,870.7681,870.7679,870.7678,14.190,14.193,14.190,14.188,14.189,14.186,14.189,14.193,14.195,14.194,14.195,14.183,14.086,104093,115887,291880,247978,195366,300286,44553,82465,73720,33812,64587,76440,4234,,,,,,,,,,,,,,90.87,90.01,91.34,92.26,91.52,92.19,88.34,89.39,87.67,89.01,87.62,91.05,58.61,16,15,16,18,16,14,14,17,14,17,12,10,6,
TG 16:0_18:0_18:0,C55 H106 O6,862.7991,0.46,0,14.61,0.035,86937,13,0,99.0,2.3,12,16,862.7994,862.7992,862.7989,862.7993,862.7986,862.7988,862.7998,862.7987,862.7987,862.7990,862.7990,862.7994,862.7998,14.604,14.612,14.610,14.605,14.603,14.606,14.609,14.623,14.609,14.609,14.603,14.602,14.589,74290,83750,59105,99621,132454,88126,63539,88033,104984,100318,75556,92124,68296,,,,,,,,,,,,,,98.67,96.24,98.69,98.74,99.01,98.46,96.74,98.68,96.05,98.06,96.59,98.63,90.98,13,12,16,15,14,16,13,15,13,13,12,15,12,
ACar 10:0,C17 H33 N O4,315.2412,1.50,0,0.71,0.026,33580,13,0,99.8,8.3,5,9,315.2413,315.2409,315.2411,315.2410,315.2412,315.2412,315.2410,315.2412,315.2412,315.2411,315.2410,315.2412,315.2428,0.716,0.713,0.710,0.719,0.708,0.709,0.709,0.714,0.709,0.708,0.709,0.713,0.734,26427,24152,31888,57538,25408,26058,30443,33014,53091,39056,38466,46760,4240,,,,,,,,,,,,,,97.93,98.74,99.33,99.28,99.11,99.40,99.42,99.05,99.83,98.80,99.22,97.51,70.20,6,7,5,6,7,6,8,9,9,8,8,6,5,
TG 18:2_20:1_22:1,C63 H114 O6,966.8610,0.73,0,14.57,0.037,172129,13,0,91.1,9.6,11,17,966.8607,966.8608,966.8603,966.8604,966.8603,966.8607,966.8612,966.8608,966.8622,966.8609,966.8614,966.8610,966.8626,14.571,14.573,14.570,14.572,14.570,14.572,14.570,14.573,14.570,14.570,14.570,14.569,14.605,123676,175596,309846,355403,235125,163687,74795,208635,122171,209116,144516,109588,5528,,,,,,,,,,,,,,90.15,89.88,86.55,91.13,91.08,76.10,85.20,87.03,87.86,68.35,88.01,80.57,68.34,15,16,17,16,16,16,17,14,15,12,15,15,11,
TG 53:3,C56 H102 O6,870.7678,0.33,0,14.19,0.012,139635,12,1,99.4,1.2,10,18,870.7678,870.7681,870.7671,870.7678,870.7679,870.7679,870.7677,870.7677,870.7677,870.7681,870.7681,870.7679,,14.190,14.193,14.190,14.188,14.189,14.186,14.189,14.193,14.195,14.194,14.195,14.183,,125604,141495,300493,256587,190298,314943,13014,78521,73166,33812,71256,76440,,,,,,,,,,,,,,,98.62,98.32,98.97,99.44,99.00,99.13,96.18,97.86,96.43,97.68,96.45,97.09,,16,15,16,18,16,14,12,17,14,17,12,10,,
ACar 6:0,C13 H25 N O4,259.1785,0.96,0,0.56,0.070,47036,13,0,99.7,3.1,5,9,259.1783,259.1782,259.1786,259.1786,259.1786,259.1785,259.1791,259.1785,259.1785,259.1787,259.1783,259.1785,259.1781,0.559,0.563,0.560,0.567,0.557,0.513,0.553,0.563,0.558,0.558,0.559,0.562,0.583,34321,35021,51887,64969,51620,84244,23458,48748,54145,47686,51646,47702,16027,,,,,,,,,,,,,,98.11,98.36,96.69,98.71,99.73,93.40,98.44,99.52,91.94,98.26,98.35,98.89,90.35,7,7,6,6,9,6,9,9,7,7,7,7,5,
PC 18:3_22:6,C48 H78 N O8 P,827.5464,1.93,0,5.79,0.098,58806,13,0,99.7,14.6,2,12,827.5467,827.5463,827.5469,827.5467,827.5472,827.5471,827.5473,827.5467,827.5466,827.5470,827.5465,827.5467,827.5411,5.804,5.795,5.797,5.795,5.794,5.792,5.801,5.800,5.796,5.790,5.798,5.792,5.705,32366,39801,81802,79255,84246,51027,33973,82059,77781,73655,55941,63709,8868,,,,,,,,,,,,,,96.98,99.70,99.09,99.28,98.66,87.77,92.17,98.16,99.62,98.29,95.24,90.03,49.45,6,10,12,12,10,8,9,12,11,10,8,9,2,
TG 48:2,C51 H94 O6,802.7053,0.31,0,13.47,0.029,178727,12,1,99.5,1.5,8,14,802.7052,802.7052,802.7055,802.7055,802.7057,802.7055,802.7051,802.7050,802.7051,802.7054,802.7052,802.7057,,13.479,13.477,13.451,13.462,13.467,13.466,13.466,13.473,13.472,13.467,13.468,13.473,,62117,72241,460249,158081,222946,578147,67755,97285,79548,109211,93351,143805,,,,,,,,,,,,,,,95.61,95.82,99.48,98.66,97.87,98.49,97.12,97.07,95.76,97.75,94.78,97.30,,9,9,10,10,10,14,11,11,8,12,11,12,,
PC 14:0_18:2,C40 H76 N O8 P,729.5312,0.26,0,6.61,0.014,50306,12,1,98.9,4.5,9,12,729.5312,729.5311,729.5309,729.5312,729.5314,729.5311,729.5314,729.5313,729.5313,729.5316,729.5312,729.5311,,6.617,6.614,6.605,6.604,6.603,6.611,6.615,6.608,6.614,6.614,6.611,6.605,,12067,40354,50975,60471,44088,35318,41367,39436,71605,76460,79634,51909,,,,,,,,,,,,,,,82.67,96.49,98.90,98.09,94.98,97.73,96.79,95.04,96.84,96.30,98.19,96.02,,9,9,11,12,10,11,11,12,9,9,11,11,,
TG 18:2_22:5_22:6,C65 H100 O6,976.7520,0.37,0,12.33,0.082,99216,13,0,99.3,10.3,9,19,976.7520,976.7514,976.7520,976.7518,976.7518,976.7522,976.7526,976.7516,976.7522,976.7521,976.7523,976.7518,976.7526,12.317,12.321,12.327,12.327,12.321,12.320,12.326,12.328,12.326,12.320,12.334,12.321,12.399,98573,69957,287892,239068,302193,109290,9974,52685,30761,44955,19853,18283,6325,,,,,,,,,,,,,,97.72,96.39,99.29,98.84,96.17,97.89,92.76,98.25,94.01,94.68,97.71,97.50,62.52,18,13,16,16,19,14,10,14,17,15,14,11,9,
TG 18:1_20:1_22:6,C63 H106 O6,958.7985,1.68,0,14.05,0.107,68226,13,0,97.5,12.8,4,18,958.7989,958.7994,958.7990,958.7988,958.7991,958.7983,958.8003,958.7976,958.7984,958.7992,958.7989,958.7994,958.7937,14.045,14.019,14.061,14.065,14.055,14.052,14.004,14.076,14.066,14.066,14.050,14.009,13.969,82714,101241,133940,143036,139898,93813,30287,83148,12094,28561,19051,15263,3896,,,,,,,,,,,,,,83.66,85.34,72.93,83.59,92.09,81.65,85.66,73.03,95.50,85.38,97.46,84.40,56.83,13,16,12,14,16,14,18,16,15,17,18,13,4,
SM d39:2,C44 H87 N2 O6 P,770.6289,0.70,0,8.89,0.046,105898,13,0,96.8,3.8,5,15,770.6286,770.6289,770.6290,770.6292,770.6289,770.6291,770.6291,770.6296,770.6295,770.6291,770.6289,770.6291,770.6274,8.879,8.889,8.885,8.884,8.890,8.897,8.896,8.888,8.887,8.882,8.885,8.889,8.925,47067,112934,146182,147162,156272,51379,77043,108958,143941,146321,129663,101134,8626,,,,,,,,,,,,,,94.85,95.65,96.13,96.45,95.09,95.00,94.43,95.89,94.17,96.19,94.32,96.80,82.95,14,11,15,11,10,12,11,12,12,10,12,12,5,
TG 18:2_20:4_22:6,C63 H98 O6,950.7365,0.56,0,12.34,0.018,89321,12,1,98.6,3.6,13,17,950.7367,950.7371,950.7366,950.7362,950.7364,950.7369,950.7352,950.7365,950.7366,950.7366,950.7372,950.7361,,12.333,12.343,12.339,12.344,12.344,12.337,12.332,12.345,12.342,12.337,12.334,12.349,,78128,60201,253221,214477,202805,81866,11254,59455,25872,47194,21201,16182,,,,,,,,,,,,,,,96.11,96.27,97.30,98.55,94.16,96.20,84.79,94.71,95.08,95.61,93.69,95.28,,17,15,16,15,13,14,14,16,15,13,13,15,,
PC 16:0_17:0,C41 H82 N O8 P,747.5788,1.70,0,8.74,0.127,110860,13,0,98.2,10.3,3,18,747.5791,747.5784,747.5791,747.5795,747.5788,747.5817,747.5789,747.5784,747.5788,747.5792,747.5788,747.5782,747.5757,8.757,8.738,8.734,8.862,8.739,8.740,8.757,8.743,8.742,8.742,8.735,8.739,8.781,51866,95004,134188,185522,145613,214240,48325,129978,173996,108733,32583,116608,4526,,,,,,,,,,,,,,95.84,96.01,93.38,85.10,94.53,95.17,98.25,96.49,96.51,95.56,94.95,94.20,62.31,15,14,17,16,17,18,15,18,15,14,16,16,3,
ACar 14:1,C21 H39 N O4,369.2883,1.54,0,1.16,0.024,31076,13,0,99.4,10.0,4,8,369.2882,369.2881,369.2884,369.2880,369.2885,369.2880,369.2882,369.2882,369.2880,369.2882,369.2882,369.2880,369.2901,1.163,1.160,1.165,1.147,1.170,1.161,1.166,1.167,1.161,1.160,1.161,1.165,1.146,27152,20649,29756,42879,24806,26026,28466,31552,49786,23232,43058,54659,1978,,,,,,,,,,,,,,99.11,96.77,98.60,96.99,97.58,98.16,98.42,98.71,97.55,97.71,98.31,99.38,63.70,8,6,4,6,5,7,5,7,7,8,6,8,4,
LPC 0:0/16:0,C24 H50 N O7 P,495.3321,3.90,0,2.15,0.038,33388,13,0,99.8,17.1,3,9,495.3322,495.3323,495.3329,495.3326,495.3325,495.3325,495.3327,495.3328,495.3323,495.3332,495.3329,495.3327,495.3258,2.147,2.154,2.150,2.149,2.151,2.149,2.152,2.150,2.148,2.153,2.154,2.148,2.185,14935,27878,43137,66137,42265,46677,21222,31018,38599,37185,32640,30697,1665,,,,,,,,,,,,,,97.93,99.41,99.42,99.14,99.78,98.42,97.92,98.33,98.67,97.44,98.67,98.59,40.65,5,9,8,9,8,7,6,8,7,8,8,8,3,
SM d33:1,C38 H77 N2 O6 P,688.5519,1.39,0,6.86,0.020,52184,13,0,99.6,11.8,1,10,688.5518,688.5524,688.5524,688.5523,688.5520,688.5518,688.5516,688.5523,688.5522,688.5520,688.5522,688.5522,688.5488,6.851,6.859,6.862,6.854,6.859,6.862,6.855,6.859,6.853,6.865,6.862,6.855,6.871,23287,41269,75207,66169,67188,84541,30890,56900,69327,52345,45502,54898,10879,,,,,,,,,,,,,,92.11,95.10,99.43,98.20,99.38,99.60,97.27,98.73,97.47,98.53,97.27,98.83,58.01,8,7,9,9,10,10,8,9,10,9,10,8,1,
TG 18:2_18:2_20:5,C59 H96 O6,900.7210,0.61,0,12.34,0.016,84475,12,1,99.6,5.6,13,19,900.7210,900.7209,900.7211,900.7210,900.7208,900.7210,900.7225,900.7206,900.7211,900.7203,900.7204,900.7208,,12.333,12.349,12.344,12.344,12.344,12.342,12.337,12.339,12.342,12.337,12.345,12.338,,61695,84480,234810,212988,139916,92729,8849,45218,32249,52999,24191,23578,,,,,,,,,,,,,,,97.72,99.37,99.62,98.90,99.10,98.96,91.49,99.18,92.79,83.93,89.65,89.16,,18,17,16,19,15,14,14,15,14,15,14,13,,
PC 15:0_20:4,C43 H78 N O8 P,767.5477,0.40,0,6.88,0.051,146367,13,0,98.0,10.5,7,20,767.5474,767.5474,767.5473,767.5480,767.5479,767.5473,767.5474,767.5477,767.5477,767.5475,767.5478,767.5477,767.5483,6.879,6.876,6.878,6.882,6.876,6.879,6.878,6.881,6.887,6.882,6.884,6.878,6.927,36453,126796,201873,264828,185519,134559,78348,141929,234714,190775,157429,146694,2867,,,,,,,,,,,,,,92.68,96.53,97.79,97.96,90.74,95.32,93.08,97.69,97.90,97.16,97.76,96.63,61.58,14,19,19,18,18,18,15,20,17,17,17,18,7,
TG 16:0_17:0_18:1,C54 H102 O6,846.7678,0.89,0,14.50,0.194,332393,12,1,80.6,9.6,8,15,846.7661,846.7679,846.7684,846.7680,846.7680,846.7686,846.7690,846.7670,846.7679,846.7676,846.7673,846.7679,,14.498,14.500,14.498,14.315,14.497,14.316,14.497,14.500,14.509,14.502,14.491,14.496,,76981,49350,144820,1152383,68174,2120222,66973,50303,68810,69212,42040,79448,,,,,,,,,,,,,,,75.15,73.81,68.16,80.57,58.18,76.21,73.88,73.23,59.59,71.39,67.40,77.92,,13,12,11,15,8,13,12,12,12,13,9,14,,
